1 100 -5 5 100
-1.5707963267948966 1.5574077246549027 
-1.5390630676677268 1.799019678548417 
-1.5073298085405573 2.1030110406094153 
-1.4755965494133876 2.500794854636975 
-1.443863290286218 3.0489106775170183 
-1.4121300311590483 3.86048558085229 
-1.3803967720318788 5.199749632647131 
-1.348663512904709 7.86099840145717 
-1.3169302537775396 15.835834849025439 
-1.2851969946503699 -2485.475404515734 
-1.2534637355232003 -15.635787971997171 
-1.2217304763960306 -7.810786206341557 
-1.189997217268861 -5.177282640636128 
-1.1582639581416914 -3.847728181040943 
-1.1265306990145216 -3.040646133753953 
-1.0947974398873521 -2.494969483759282 
-1.0630641807601826 -2.098654936044948 
-1.0313309216330129 -1.7956156227146907 
-0.9995976625058433 -1.5546547447973547 
-0.9678644033786736 -1.357026960249029 
-0.936131144251504 -1.190780291194556 
-0.9043978851243344 -1.047925296810709 
-0.8726646259971648 -0.922909835219506 
-0.8409313668699951 -0.8117468636587621 
-0.8091981077428254 -0.7114905944972097 
-0.7774648486156558 -0.6199085916614908 
-0.7457315894884862 -0.5352690735955434 
-0.7139983303613165 -0.45619853783565034 
-0.6822650712341469 -0.3815836902405284 
-0.6505318121069773 -0.3105020348743211 
-0.6187985529798077 -0.24217140013699065 
-0.5870652938526381 -0.17591216346312835 
-0.5553320347254684 -0.1111180439400579 
-0.5235987755982987 -0.04723262834627065 
-0.4918655164711292 0.016270402562599717 
-0.46013225734395946 0.0799048955159926 
-0.42839899821678995 0.14418897246824225 
-0.3966657390896202 0.20966207660539915 
-0.3649324799624507 0.27690352478813085 
-0.333199220835281 0.34655396031682695 
-0.30146596170811146 0.4193414708602322 
-0.26973270258094173 0.49611476713867897 
-0.23799944345377222 0.5778868438515335 
-0.2062661843266025 0.6658942044668389 
-0.17453292519943298 0.7616794517410527 
-0.14279966607226324 0.8672096031245837 
-0.11106640694509373 0.9850503482849342 
-0.079333147817924 1.1186304915591596 
-0.047599888690754266 1.2726568885658585 
-0.015866629563584755 1.4537909732659882 
0.015866629563584977 1.6718025816315079 
0.04759988869075449 1.9416470330044142 
0.07933314781792422 2.2874608170907536 
0.11106640694509373 2.7509206610910137 
0.14279966607226346 3.410763125952953 
0.17453292519943298 4.435826388522526 
0.2062661843266027 6.265715052616115 
0.23799944345377222 10.517189987603862 
0.26973270258094195 31.906905944575715 
0.30146596170811146 -31.10742756352103 
0.3331992208352812 -10.428132842212744 
0.3649324799624507 -6.233482001011226 
0.39666573908962044 -4.419247653800124 
0.42839899821678995 -3.4006252431149795 
0.4601322573439597 -2.744041781822449 
0.4918655164711292 -2.2824549118435353 
0.5235987755982991 -1.937814725531462 
0.5553320347254687 -1.6687530031200353 
0.5870652938526382 -1.4512885379782539 
0.6187985529798077 -1.2705510733205296 
0.6505318121069776 -1.1168205280758543 
0.6822650712341471 -0.9834661330703925 
0.7139983303613167 -0.8658007531253138 
0.7457315894884862 -0.760408718626041 
0.7774648486156561 -0.6647333462151996 
0.8091981077428256 -0.5768139437513312 
0.8409313668699951 -0.4951124375312106 
0.8726646259971647 -0.4183956149320608 
0.9043978851243346 -0.3456528952256437 
0.9361311442515041 -0.27603734370604255 
0.9678644033786736 -0.20882217108302176 
0.9995976625058436 -0.14336766303232068 
1.031330921633013 -0.07909513473578342 
1.0630641807601826 -0.015465524919944382 
1.0947974398873521 0.04803912932774336 
1.126530699014522 0.11193272744710568 
1.1582639581416916 0.1767418568147035 
1.189997217268861 0.24302343310785823 
1.2217304763960306 0.311384510476103 
1.2534637355232006 0.3825058141638051 
1.28519699465037 0.45717103665974296 
1.3169302537775396 0.5363047447189643 
1.348663512904709 0.6210230486745597 
1.380396772031879 0.7127033057072258 
1.4121300311590486 0.8130826383337095 
1.443863290286218 0.9244010099705403 
1.475596549413388 1.0496150487975189 
1.5073298085405575 1.1927278278127056 
1.539063067667727 1.3593159620740625 
1.5707963267948966 1.5574077246549018 
